,lat,lng,members,cluster
49743,40.61000061,-74.15000153,14,0
49744,47.45999908,-122.2099991,80,2
49745,37.77999878,-122.4199982,50,3
49746,37.56000137,126.9899979,249,2
49747,37.77999878,-122.4199982,208,3
49748,45.63999939,-122.6800003,90,2
49749,22.30999947,73.18000031,167,0
49750,13.09000015,80.26999664,168,3
49751,32.06999969,34.77000046,439,3
49752,58.34999847,6.28000021,18,3
49753,43.84999847,18.37999916,47,0
49754,49.97999954,36.22000122,6,0
49755,49.97999954,36.22000122,5,0
49756,60.16999817,24.94000053,50,1
49757,49.97999954,36.22000122,6,0
49758,49.97999954,36.22000122,6,0
49759,51.52000046,-0.100000001,24,0
49760,33.97000122,-118.2399979,62,2
49761,35.66999817,139.7700043,125,3
49762,47.61000061,-122.3300018,329,0
49763,-22.90999985,-43.20000076,92,0
49764,-23.53000069,-46.63000107,66,0
49765,37.97999954,23.72999954,278,0
49766,39.72999954,-104.9800034,18,2
49767,37.77999878,-122.4199982,45,0
49768,64.13999939,-21.92000008,30,0
49769,33.77000046,-118.1900024,125,2
49770,40.41999817,-3.710000038,580,0
49771,32.79000092,-96.80000305,398,2
49772,40.83000183,-74.11000061,78,0
49773,50.43999863,30.52000046,50,0
49774,51.04999924,3.720000029,254,3
49775,33.97000122,-118.2399979,204,3
49776,4.630000114,-74.08999634,224,2
49777,44.93000031,-122.9599991,18,0
49778,44.93000031,-122.9599991,22,0
49779,33.43999863,-84.45999908,46,3
49780,17.39999962,78.48000336,194,1
49781,26.22999954,50.59000015,50,2
49782,52.52000046,13.38000011,49,0
49783,-41.27999878,174.77999880000004,70,0
49784,1.299999952,103.8499985,31,0
49785,59.43999863,24.73999977,431,4
49786,24.64999962,46.77000046,124,0
49787,52.36999893,4.889999866,16,0
49788,40.70000076,-73.98999786,50,0
49789,52.27999878,5.170000076,6,0
49790,38.95000076,-94.73999786,12,0
49791,40.34000015,-74.58000183,92,3
49792,40.77000046,-73.11000061,45,0
49793,19.43000031,-99.13999939,23,0
49794,37.77999878,-122.4199982,26,0
49795,-22.90999985,-43.20000076,174,3
49796,40.61999893,-74.37999725,63,0
49797,52.09999847,5.110000134,45,0
49798,40.68999863,-74.56999969,29,0
49799,52.36999893,4.889999866,133,3
49800,40.75999832,-111.9000015,301,2
49801,35.77000046,-78.63999939,132,0
49802,41.79000092,-72.66999817,118,3
49803,51.45999908,-2.599999905,80,3
49804,45.49000168,-122.8000031,142,2
49805,47.68000031,-122.1200027,146,0
49806,40.75,-73.98999786,14,0
49807,33.97000122,-118.2399979,17,0
49808,38.0,-84.48000336,16,0
49809,55.75,37.61999893,8,3
49810,55.75,37.61999893,16,3
49811,43.74000168,-79.36000061,71,0
49812,29.20000076,-81.04000092,15,0
49813,45.49000168,-122.8000031,29,3
49814,48.22000122,16.37000084,363,3
49815,-6.179999828,106.8300018,1218,0
49816,20.67000008,-103.3499985,164,0
49817,52.52000046,13.38000011,490,3
49818,-25.98999977,28.21999931,16,0
49819,52.52000046,13.38000011,254,0
49820,28.67000008,77.20999908,16,0
49821,51.52000046,-0.100000001,60,2
49822,51.52000046,-0.100000001,291,3
49823,56.97000122,24.12999916,50,3
49824,44.97999954,-93.26000214,173,5
49825,52.36999893,4.889999866,192,0
49826,42.43000031,-71.05999756,139,3
49827,39.70000076,-105.0800018,34,0
49828,27.97999954,-82.33999634,53,2
49829,25.78000069,-80.19999695,171,3
49830,53.54999924,10.0,150,3
49831,28.67000008,77.20999908,14,0
49832,59.33000183,18.06999969,291,0
49833,47.68000031,-122.1200027,236,0
49834,33.09999847,-97.16000366,6,0
49835,51.45999908,-2.599999905,134,2
49836,-33.86999893,151.21000669999995,627,3
49837,46.20999908,6.139999866,25,0
49838,52.47999954,-1.909999967,46,0
49839,40.79000092,-74.05999756,10,0
49840,37.77999878,-122.4199982,83,0
49841,33.72999954,-84.41999817,60,0
49842,30.42000008,-87.22000122,63,3
49843,36.16999817,-115.1200027,95,0
49844,55.68000031,12.56999969,93,3
49845,37.77000046,-122.4100037,225,3
49846,13.09000015,80.26999664,793,1
49847,-37.81000137,144.96000669999995,251,0
49848,47.38000107,8.539999962000001,419,0
49849,37.97999954,-1.129999995,228,3
49850,29.32999992,48.06000137,118,0
49851,49.83000183,18.27000046,222,2
49852,39.20999908,-76.87999725,235,2
49853,51.50999832,7.4800000189999984,176,3
49854,58.59999847,16.17000008,36,3
49855,38.90999985,-77.01999664,135,3
49856,40.75,-73.98999786,147,3
49857,19.43000031,-99.13999939,216,0
49858,38.58000183,-121.4899979,24,0
49859,40.47000122,-79.94999695,13,2
49860,27.42000008,-80.44999695,23,3
49861,27.29999924,-80.30000305,26,3
49862,27.20000076,-80.25,51,3
49863,40.79999924,-77.83999634,20,0
49864,46.20999908,6.139999866,211,2
49865,1.299999952,103.8499985,126,3
49866,41.88000107,-87.62000275,50,5
49867,34.20999908,-118.8700027,54,3
49868,-1.289999962,36.81999969,180,0
49869,57.72000122,12.01000023,70,3
49870,36.72999954,9.18999958,56,0
49871,43.38999939,-79.76999664,6,0
49872,51.99000168,5.909999847000001,11,0
49873,34.18000031,-116.4300003,18,0
49874,45.5,-122.6900024,7,0
49875,40.70000076,-73.83999634,10,0
49876,42.27000046,-83.80999756,107,3
49877,39.95000076,-75.16000366,49,3
49878,29.93000031,-95.06999969,4,0
49879,43.66999817,-79.38999939,32,0
49880,28.67000008,77.20999908,117,3
49881,52.15000153,-0.479999989,17,0
49882,47.50999832,19.07999992,21,5
49883,57.72000122,12.01000023,50,3
49884,53.54999924,10.0,26,0
49885,40.79999924,-73.94000244,37,3
49886,48.22000122,16.37000084,36,0
49887,31.09000015,-97.30999756,50,2
49888,48.86000061,2.339999914,258,3
49889,43.68000031,-79.41000366,50,3
49890,22.27000046,114.1399994,305,3
49891,39.77000046,-105.0500031,62,0
49892,48.86000061,2.339999914,142,3
49893,30.32999992,-81.76999664,50,3
49894,54.59999847,-5.929999828,299,0
49895,39.79000092,-121.8499985,6,0
49896,51.50999832,-0.09000000400000001,116,3
49897,37.77999878,-122.4199982,44,3
49898,49.27999878,-123.0400009,36,2
49899,53.45999908,-2.220000029,185,3
49900,19.43000031,-99.13999939,24,0
49901,37.56000137,126.9899979,80,2
49902,40.75,-73.98999786,72,3
49903,43.74000168,-79.36000061,27,0
49904,39.97000122,-83.0,68,0
49905,32.06999969,34.77000046,355,2
49906,40.41999817,-3.710000038,699,2
49907,35.66999817,139.7700043,116,2
49908,59.33000183,18.06999969,437,2
49909,52.09999847,5.110000134,153,3
49910,33.52000046,-86.80999756,94,2
49911,37.56000137,126.9899979,22,3
49912,41.40000153,2.170000076,21,0
49913,48.86000061,2.339999914,9,0
49914,32.06999969,34.77000046,125,1
49915,51.93000031,4.480000018999999,13,0
49916,57.72000122,12.01000023,64,2
49917,30.90999985,75.83999634,269,0
49918,35.66999817,139.7700043,126,3
49919,39.93000031,116.4000015,98,0
49920,18.53000069,73.83999634,109,0
49921,38.34999847,-0.49000001,106,2
49922,42.33000183,-7.869999886,102,2
49923,-31.44000053,152.91000369999998,13,3
49924,30.30999947,-97.72000122,21,0
49925,53.81000137,-1.5499999519999998,63,1
49926,47.61000061,-122.3300018,185,1
49927,42.47000122,-83.51999664,85,1
49928,-22.90999985,-47.08000183,253,0
49929,55.95000076,-3.200000048,98,1
49930,51.24000168,6.789999962,49,2
49931,29.71999931,-95.22000122,107,1
49932,37.43999863,-122.1500015,58,0
49933,51.38999939,-2.380000114,6,0
49934,40.09999847,-83.01999664,259,2
49935,54.02000046,-6.420000076,26,3
49936,48.86000061,2.339999914,68,3
49937,-37.81000137,144.96000669999995,24,2
49938,39.52999878,-119.8099976,47,0
49939,32.06999969,34.77000046,130,2
49940,38.90999985,-77.01999664,30,0
49941,41.88000107,-87.62000275,185,3
49942,47.00999832,6.920000076,61,2
49943,40.56000137,-122.4199982,19,0
49944,49.27999878,-123.0400009,101,3
49945,46.77000046,-117.1900024,51,0
49946,50.11999893,8.680000305,173,2
49947,37.77999878,-122.4199982,685,3
49948,46.86000061,-114.0400009,19,0
49949,-32.91999817,151.75,12,2
49950,19.43000031,-99.13999939,316,0
49951,24.89999962,91.87000275,5,0
49952,-41.27999878,174.77999880000004,128,1
49953,39.11000061,-84.5,129,0
49954,43.74000168,-79.36000061,46,5
49955,40.75,-73.98999786,1,0
49956,37.54000092,-77.44000244,42,0
49957,46.27999878,-119.2900009,38,0
49958,-27.45999908,153.0200043,25,0
49959,47.61000061,-122.3300018,273,3
49960,42.36000061,-71.06999969,190,3
49961,22.27000046,114.1399994,125,3
49962,22.27000046,114.1399994,117,3
49963,35.66999817,139.7700043,166,2
49964,12.97000027,77.55999756,50,2
49965,-36.84999847,174.7599945,119,0
49966,40.58000183,-105.1100006,8,0
49967,37.77999878,-122.4199982,549,3
49968,-37.81000137,144.96000669999995,36,2
49969,33.97000122,-118.2399979,45,3
49970,52.52000046,13.38000011,169,3
49971,1.299999952,103.8499985,38,3
49972,49.5,8.470000267,53,0
49973,14.55000019,121.0199966,79,4
49974,32.06999969,34.77000046,307,3
49975,-42.45999908,171.1999969,4,2
49976,52.02000046,5.5500001910000005,37,0
49977,35.66999817,139.7700043,41,3
49978,37.77999878,-122.4199982,44,3
49979,53.22999954,6.570000172,83,3
49980,35.70000076,-0.620000005,101,1
49981,31.22999954,121.4700012,41,0
49982,36.83000183,-2.430000067,54,3
49983,51.34000015,-0.01,29,0
49984,52.36999893,4.889999866,210,3
49985,32.06999969,34.77000046,252,2
49986,-23.53000069,-46.63000107,363,0
49987,49.86999893,8.640000342999999,50,2
49988,51.52000046,-0.100000001,270,3
49989,48.13999939,11.57999992,203,0
49990,50.61999893,3.140000105,103,0
49991,42.11000061,-87.97000122,49,3
49992,57.72000122,12.01000023,50,0
49993,48.86000061,2.339999914,96,2
49994,60.16999817,24.94000053,89,0
49995,33.97000122,-118.2399979,59,2
49996,-23.53000069,-46.63000107,555,0
49997,25.29999924,51.50999832,80,3
49998,45.11999893,-75.34999847,48,2
49999,41.00999832,28.95999908,392,2
50000,42.34999847,-71.06999969,165,3
50001,40.41999817,-3.710000038,205,0
50002,40.75,-73.98999786,327,3
50003,50.11999893,8.680000305,45,2
50004,43.74000168,-79.36000061,248,5
50005,42.38000107,-71.12999725,45,0
50006,39.75,-104.9899979,529,3
50007,12.97000027,77.55999756,25,5
50008,34.13999939,-118.3899994,25,0
50009,33.97000122,-118.2399979,582,3
50010,52.08000183,4.28000021,22,0
50011,45.45000076,-75.69000244,178,2
50012,47.16999817,27.56999969,60,5
50013,32.72000122,-117.1699982,6,0
50014,27.70999908,85.30999756,91,0
50015,36.02000046,-115.1500015,75,3
50016,39.70999908,-105.2300034,26,3
50017,40.74000168,-74.0,45,3
50018,40.81999969,-74.30000305,210,3
50019,30.90999985,75.83999634,290,3
50020,40.11999893,-75.01000214,102,1
50021,34.02999878,-84.13999939,297,1
50022,36.16999817,-115.1200027,26,0
50023,45.45000076,-75.69000244,8,0
50024,52.08000183,4.28000021,270,3
50025,42.22000122,-8.710000037999999,121,5
50026,49.25999832,-122.8600006,56,0
50027,43.02999878,-89.5,157,5
50028,38.06000137,-78.48999786,120,0
50029,-43.52999878,172.6399994,18,2
50030,28.70000076,-81.36000061,36,0
50031,39.54999924,-104.9599991,73,3
50032,32.72000122,-117.1699982,130,3
50033,25.02000046,121.4499969,33,0
50034,30.21999931,-97.75,30,2
50035,43.79000092,-79.73999786,57,3
50036,22.30999947,73.18000031,50,2
50037,40.75,-73.98999786,106,3
50038,17.72999954,83.30000305,50,0
50039,26.70999908,-80.05999756,14,3
50040,26.70999908,-80.05999756,30,0
50041,37.86999893,-122.0699997,27,5
50042,49.27999878,-123.0400009,165,3
50043,-23.53000069,-46.63000107,352,0
50044,52.36999893,4.889999866,62,2
50045,51.04999924,13.73999977,72,0
50046,-37.81000137,144.96000669999995,375,3
50047,-37.81000137,144.96000669999995,20,2
50048,37.97999954,-1.129999995,1,0
50049,37.77999878,-122.4199982,393,3
50050,52.36999893,4.889999866,38,2
50051,44.83000183,20.5,64,0
50052,12.97000027,77.55999756,127,0
50053,47.50999832,19.07999992,121,0
50054,51.11000061,17.03000069,107,0
50055,-30.04000092,-51.22000122,165,3
50056,52.45000076,4.820000172,17,0
50057,-34.93000031,138.6000061,126,3
50058,-33.86999893,151.21000669999995,85,3
50059,47.68000031,9.170000076,23,3
50060,48.86000061,2.339999914,72,0
50061,-33.86999893,151.21000669999995,188,3
50062,61.52000046,23.76000023,55,5
50063,35.66999817,139.7700043,211,3
50064,53.41999817,-2.99000001,13,0
50065,49.84000015,24.03000069,44,3
50066,51.59000015,5.190000057,34,2
50067,50.43999863,30.52000046,113,0
50068,46.20999908,6.139999866,92,3
50069,52.36999893,4.889999866,177,2
50070,33.58000183,-101.8499985,116,2
50071,19.43000031,-99.13999939,383,2
50072,37.97999954,23.72999954,193,0
50073,10.44999981,-84.27999878,41,3
50074,22.27000046,114.1399994,239,1
50075,39.70000076,-105.0800018,26,3
50076,33.22000122,-97.13999939,42,0
50077,41.88000107,-87.62000275,51,5
50078,42.18999863,-71.19999695,9,0
50079,55.75,37.61999893,50,0
50080,40.75,-73.98999786,71,0
50081,40.75,-73.98999786,1346,3
50082,46.5,-122.9199982,7,2
50083,40.68999863,-89.58999634,31,0
50084,36.24000168,-93.11000061,10,2
50085,36.09999847,-95.91999817,75,3
50086,37.77999878,-122.4199982,81,0
50087,52.11999893,-106.6500015,52,0
50088,52.52000046,13.38000011,77,0
50089,33.97000122,-118.2399979,95,0
50090,59.90999985,10.75,54,0
50091,33.18000031,-96.59999847,40,3
50092,40.36999893,-74.66999817,128,5
50093,30.23999977,-97.76000214,157,3
50094,40.00999832,-83.06999969,35,0
50095,30.21999931,-97.75,38,0
50096,40.75,-73.98999786,120,3
50097,33.83000183,-118.3099976,33,0
50098,33.97000122,-118.2399979,69,2
50099,40.11999893,-75.01000214,34,3
50100,37.31999969,-89.54000092,70,3
50101,-15.77999973,-47.90999985,49,3
50102,55.0,-1.600000024,14,0
50103,42.36000061,-71.06999969,150,0
50104,28.43000031,-81.31999969,34,3
50105,37.77999878,-122.4199982,49,0
50106,40.11999893,-75.01000214,403,0
50107,37.88999939,-122.4700012,43,0
50108,12.97000027,77.55999756,511,0
50109,33.74000168,-117.75,32,1
50110,52.04999924,4.360000134,60,0
50111,12.97000027,77.55999756,906,2
50112,18.95999908,72.81999969,55,3
50113,50.95000076,6.96999979,93,2
50114,51.38000107,-2.359999895,72,3
50115,36.72000122,-4.420000076,118,0
50116,41.40000153,2.170000076,674,2
50117,18.53000069,73.83999634,211,5
50118,50.83000183,4.329999924,237,1
50119,51.22000122,4.420000076,37,2
50120,51.11000061,17.03000069,164,2
50121,52.36999893,4.889999866,450,0
50122,38.90999985,-77.01999664,388,0
50123,52.47999954,-1.909999967,54,1
50124,51.52000046,-0.100000001,249,2
50125,48.11000061,-1.679999948,38,0
50126,41.40000153,2.170000076,295,3
50127,43.74000168,-79.36000061,6,0
50128,52.08000183,4.28000021,119,3
50129,27.97999954,-82.33999634,216,2
50130,52.36999893,4.889999866,151,0
50131,4.630000114,-74.08999634,104,0
50132,59.33000183,18.06999969,75,0
50133,28.67000008,77.20999908,293,3
50134,36.20999908,-86.51999664,85,2
50135,28.67000008,77.20999908,83,0
50136,33.97000122,-118.2399979,158,3
50137,28.67000008,77.20999908,367,0
50138,37.77999878,-122.2200012,91,2
50139,28.54000092,-81.37000275,1,0
50140,55.68000031,12.56999969,46,0
50141,40.79999924,-77.83999634,54,1
50142,37.56000137,126.9899979,380,3
50143,49.27999878,-123.0400009,27,1
50144,-22.89999962,-43.13000107,63,0
50145,8.369999886,-62.61999893,6,2
50146,22.27000046,114.1399994,335,3
50147,37.77999878,-122.4199982,167,0
50148,35.18999863,-80.83000183,91,0
50149,52.02000046,-0.75,177,3
50150,32.06999969,34.77000046,442,5
50151,22.56999969,88.36000061,176,1
50152,33.52000046,-117.1100006,29,2
50153,47.38000107,8.539999962000001,9,2
50154,32.5,-93.75,22,5
50155,55.68000031,12.56999969,50,3
50156,51.52999878,9.920000076,33,3
50157,18.95999908,72.81999969,59,3
50158,50.81000137,-1.090000033,61,0
50159,36.43999863,28.21999931,11,3
50160,52.47999954,-1.909999967,22,0
50161,49.16999817,-122.6500015,13,0
50162,25.05999947,-77.33000183,22,0
50163,25.27000046,55.33000183,102,0
50164,12.97000027,77.55999756,468,0
50165,51.47999954,-3.180000067,53,1
50166,39.29000092,-76.62000275,104,1
50167,53.81000137,-1.5499999519999998,178,2
50168,53.22999954,-4.130000114,26,2
50169,41.83000183,-71.41000366,50,1
50170,-19.92000008,-43.93999863,97,3
50171,59.33000183,18.06999969,23,3
50172,25.78000069,-80.19999695,9,1
50173,-33.86999893,151.21000669999995,92,1
50174,48.86000061,2.339999914,32,3
50175,32.29000092,-90.18000031,68,3
50176,49.27999878,-123.0400009,100,4
50177,11.56999969,104.9199982,50,3
50178,25.81999969,-80.12999725,112,3
50179,-33.86999893,151.21000669999995,5,3
50180,37.36999893,-122.0299988,44,0
50181,25.27000046,55.33000183,11,4
50182,1.299999952,103.8499985,32,0
50183,44.18000031,28.62999916,26,3
50184,18.95999908,72.81999969,69,0
50185,39.65000153,-104.9800034,83,3
50186,40.41999817,-3.710000038,208,0
50187,29.23999977,48.09999847,66,3
50188,-33.86999893,151.21000669999995,211,0
50189,-27.45999908,153.0200043,213,0
50190,-27.55999947,151.96000669999995,28,3
50191,41.77000046,-88.15000153,102,3
50192,59.33000183,18.06999969,49,3
50193,35.77000046,-78.63999939,137,0
50194,36.34999847,127.3799973,92,3
50195,53.90999985,27.54999924,50,3
50196,40.75,-73.98999786,68,3
50197,52.36999893,4.889999866,43,1
50198,37.43999863,-122.1500015,17,0
50199,40.75,-73.98999786,48,2
50200,47.61000061,-122.3300018,143,5
50201,38.29000092,-122.4700012,129,3
50202,59.66999817,9.630000114,7,0
50203,53.06999969,-2.529999971,128,3
50204,33.74000168,-117.75,84,3
50205,-36.84999847,174.7599945,242,3
50206,51.52000046,-0.100000001,197,2
50207,-33.86999893,151.21000669999995,17,0
50208,39.70000076,-105.0800018,121,2
50209,50.83000183,4.329999924,203,3
50210,53.33000183,-6.25,112,3
50211,37.77999878,-122.2200012,99,3
50212,43.47000122,-80.51000214,101,3
50213,40.90000153,-74.09999847,41,2
50214,32.72000122,-117.1699982,38,0
50215,30.43000031,-84.26000214,28,3
50216,37.34999847,-121.9599991,253,0
50217,47.38000107,0.689999998,116,1
50218,30.21999931,-97.75,73,0
50219,38.68000031,-121.1600037,38,0
50220,25.27000046,55.33000183,216,3
50221,-41.27999878,174.77999880000004,270,1
50222,25.56999969,91.87000275,74,2
50223,35.66999817,139.7700043,6,0
50224,0.319999993,32.58000183,108,2
50225,39.20000076,-96.59999847,15,3
50226,40.75,-73.98999786,1,0
50227,47.61000061,-122.3300018,15,5
50228,49.20000076,16.61000061,127,2
50229,32.06999969,34.77000046,439,2
50230,-29.87000084,30.98999977,205,0
50231,13.15999985,100.9300003,54,0
50232,49.61999893,6.119999886,56,3
50233,-35.31000137,149.13000490000005,34,3
50234,49.0,8.399999618999999,71,0
50235,45.79999924,15.97000027,156,0
50236,51.54999924,0.649999976,27,2
50237,51.52000046,-0.09000000400000001,30,0
50238,59.43999863,24.73999977,36,2
50239,55.0,-1.600000024,28,2
50240,36.52000046,-4.889999866,238,0
50241,51.11000061,17.03000069,6,2
50242,53.81000137,-1.5499999519999998,26,0
50243,24.64999962,46.77000046,42,0
50244,49.20000076,16.61000061,112,0
50245,53.33000183,-6.25,96,0
50246,44.49000168,11.34000015,217,1
50247,52.36999893,4.889999866,303,1
50248,49.43999863,1.080000043,50,2
50249,49.18000031,-2.099999905,44,1
50250,12.97000027,77.55999756,35,0
50251,49.20000076,16.61000061,28,0
50252,41.40000153,2.170000076,75,0
50253,43.65000153,-79.37999725,254,2
50254,18.53000069,73.83999634,46,0
50255,40.74000168,-74.0,110,3
50256,40.34999847,-74.06999969,50,2
50257,1.299999952,103.8499985,42,0
50258,47.18000031,8.520000458,119,3
50259,48.86000061,2.339999914,189,0
50260,-33.93000031,18.45999908,50,4
50261,55.75,37.61999893,63,0
50262,45.5,-122.6900024,21,4
50263,37.54000092,-77.44000244,29,0
50264,28.46999931,77.01000214,189,3
50265,33.83000183,-118.3099976,126,3
50266,-35.41999817,-71.66000366,13,2
50267,41.40000153,2.170000076,110,2
50268,21.32999992,-157.83000180000005,112,0
50269,39.11000061,-84.5,33,0
50270,42.22000122,-8.710000037999999,50,3
50271,52.08000183,4.28000021,186,0
50272,32.72000122,-117.1699982,71,2
50273,54.31999969,10.11999989,84,3
50274,49.02000046,12.10999966,89,0
50275,32.79000092,-96.80000305,124,2
50276,51.93000031,4.480000018999999,18,3
50277,43.47000122,-80.51000214,224,3
50278,32.81999969,-117.0999985,50,0
50279,37.56000137,126.9899979,28,0
50280,41.79000092,-88.16999817,50,5
50281,40.54999924,-105.1100006,13,2
50282,37.77999878,-122.2200012,6,0
50283,51.59000015,5.190000057,19,0
50284,36.09999847,-80.20999908,50,3
50285,44.09999847,-121.2900009,21,2
50286,37.56000137,126.9899979,172,2
50287,37.77999878,-122.4199982,561,0
50288,25.27000046,55.33000183,592,3
50289,3.160000086,101.7099991,136,0
50290,28.67000008,77.20999908,33,0
50291,28.57999992,77.33000183,479,0
50292,52.36999893,4.889999866,361,3
50293,45.5,-122.6900024,16,0
50294,48.13999939,11.57999992,343,3
50295,48.86000061,2.339999914,492,3
50296,52.22000122,5.269999981000001,14,0
50297,55.75,37.61999893,202,3
50298,48.22000122,16.37000084,122,0
50299,50.45000076,3.930000067,20,0
50300,46.31999969,-0.469999999,93,1
50301,48.86000061,2.339999914,34,0
50302,35.66999817,139.7700043,10,0
50303,10.52000046,7.440000057000001,107,0
50304,52.52000046,13.38000011,18,4
50305,51.50999832,-0.09000000400000001,28,0
50306,43.74000168,7.420000076,6,2
50307,53.15000153,8.210000037999999,50,3
50308,14.52000046,121.0500031,282,3
50309,52.36999893,4.889999866,1,0
50310,43.61999893,-116.3199997,27,1
50311,53.33000183,-6.25,143,0
50312,50.0,8.409999847,45,0
50313,52.36999893,4.889999866,36,0
50314,-38.95000076,-68.05999756,80,3
50315,40.75,-73.98999786,63,2
50316,52.52000046,13.38000011,131,2
50317,40.75,-73.98999786,180,3
50318,-6.179999828,106.8300018,117,1
50319,53.90999985,27.54999924,94,0
50320,41.88000107,-87.62000275,263,1
50321,44.13999939,12.23999977,66,2
50322,45.45999908,9.18999958,342,1
50323,51.52000046,-0.100000001,137,3
50324,43.61999893,1.4500000480000002,97,2
50325,40.75,-73.98999786,203,5
50326,40.75,-73.98999786,195,3
50327,51.52000046,-0.100000001,83,0
50328,37.0,-76.41000366,90,3
50329,48.86000061,2.339999914,17,0
50330,25.67000008,-100.3199997,78,3
50331,41.00999832,28.95999908,178,0
50332,48.22000122,16.37000084,64,3
50333,10.52000046,7.440000057000001,80,1
50334,12.97000027,77.55999756,1058,0
50335,35.08000183,-106.6500015,14,3
50336,33.88000107,-80.26000214,4,3
50337,40.81000137,-74.12000275,232,3
50338,41.88000107,-87.62000275,37,0
50339,43.65999985,-79.40000153,613,0
50340,45.65000153,-73.5,327,0
50341,32.79000092,-96.80000305,284,1
50342,53.33000183,-6.25,138,4
50343,36.72000122,-4.420000076,367,3
50344,37.34000015,-87.5,19,3
50345,40.41999817,-3.710000038,109,0
50346,-33.86999893,151.21000669999995,152,3
50347,30.70000076,-88.05000305,62,0
50348,42.34999847,-83.05999756,70,1
50349,49.27999878,-123.0400009,207,1
50350,40.75,-73.98999786,107,3
50351,47.61000061,-122.3300018,29,0
50352,32.33000183,-95.29000092,35,0
50353,38.95999908,-77.33999634,72,3
50354,43.41999817,-80.48999786,24,0
50355,34.13999939,-118.3899994,49,0
50356,39.18999863,-106.8300018,33,2
50357,-36.84999847,174.7599945,150,0
50358,33.97000122,-118.2399979,57,0
50359,34.22999954,-119.0199966,43,0
50360,12.97000027,77.55999756,624,2
50361,-19.92000008,-43.93999863,171,2
50362,47.0,-120.5400009,9,0
50363,49.0,8.399999618999999,147,5
50364,-25.72999954,28.21999931,50,0
50365,37.43999863,-122.1500015,94,3
50366,52.52000046,13.38000011,49,0
50367,37.56000137,126.9899979,111,3
50368,22.27000046,114.1399994,228,3
50369,28.57999992,77.33000183,73,0
50370,53.33000183,-6.25,106,5
50371,40.41999817,-3.710000038,69,0
50372,24.64999962,46.77000046,179,5
50373,25.27000046,55.33000183,18,0
50374,53.25,10.39999962,104,3
50375,31.55999947,74.34999847,50,2
50376,51.75999832,-0.560000002,57,0
50377,51.52000046,-0.100000001,7,2
50378,51.34000015,-0.01,63,0
50379,42.68999863,23.30999947,33,2
50380,10.32999992,-74.97000122,84,0
50381,8.399999618999999,-71.12999725,55,0
50382,37.77999878,-122.4199982,5,0
50383,25.02000046,121.4499969,53,0
50384,46.77999878,23.59000015,184,3
50385,43.04000092,-87.91999817,22,0
50386,45.45000076,-75.69000244,25,0
50387,53.54999924,10.0,114,0
50388,-33.45999908,-70.63999939,210,0
50389,28.29999924,-81.61000061,30,3
50390,45.65000153,-73.5,309,3
50391,41.59999847,-93.62999725,37,5
50392,18.45999908,-66.11000061,41,5
50393,40.75,-73.98999786,240,3
50394,51.79000092,-1.5,35,0
50395,40.81000137,-74.22000122,39,0
50396,45.65000153,-73.5,151,0
50397,43.74000168,-79.36000061,194,1
50398,46.77999878,23.59000015,72,3
50399,53.38999939,-1.480000019,118,2
50400,45.45999908,9.18999958,310,0
50401,43.74000168,-79.36000061,80,3
50402,-34.61000061,-58.36999893,415,2
50403,32.84000015,-96.97000122,118,0
50404,48.86000061,2.339999914,4,2
50405,-34.86999893,-56.16999817,52,0
50406,18.53000069,73.83999634,625,1
50407,12.97000027,77.55999756,266,2
50408,50.83000183,4.329999924,24,0
50409,50.93000031,11.57999992,28,3
50410,51.61000061,-0.639999986,146,3
50411,38.93000031,-77.18000031,101,4
50412,52.36999893,4.889999866,40,3
50413,37.97999954,23.72999954,31,3
50414,47.61000061,-122.3300018,332,2
50415,46.95000076,7.440000057000001,23,2
50416,-23.53000069,-46.63000107,69,0
50417,37.77999878,-122.4199982,248,3
50418,37.77999878,-122.4199982,77,2
50419,-23.53000069,-46.63000107,26,0
50420,40.75999832,-73.98999786,90,5
50421,45.65000153,-73.5,16,0
50422,51.75999832,-1.25999999,21,2
50423,25.78000069,-80.19999695,39,3
50424,4.630000114,-74.08999634,108,2
50425,57.15000153,-2.099999905,11,0
50426,-37.81000137,144.96000669999995,162,0
50427,44.09999847,-121.2900009,55,2
50428,22.71999931,75.86000061,65,2
50429,25.78000069,-80.19999695,121,3
50430,40.38999939,-111.8499985,50,0
50431,37.77000046,-122.4000015,37,0
50432,-31.95999908,115.8399963,31,5
50433,47.18000031,8.520000458,56,3
50434,-34.93000031,138.6000061,86,3
50435,42.65000153,-71.30999756,31,5
50436,-23.53000069,-46.63000107,426,3
50437,41.84999847,-87.66999817,52,3
50438,-37.81000137,144.96000669999995,49,3
50439,-8.649999618999999,115.2200012,110,3
50440,35.66999817,139.7700043,162,3
50441,-26.19000053,28.04000092,5,3
50442,32.06999969,34.77000046,66,0
50443,44.45000076,-73.18000031,20,2
50444,22.27000046,114.1399994,247,3
50445,50.95000076,6.96999979,194,0
50446,35.91999817,14.47999954,141,0
50447,47.38000107,8.539999962000001,35,2
50448,51.49000168,-0.230000004,26,3
50449,58.38000107,26.70999908,33,5
50450,51.52000046,-0.100000001,16,0
50451,51.50999832,7.4800000189999984,17,0
50452,52.52000046,13.38000011,19,3
50453,38.72000122,-9.140000342999999,144,2
50454,52.22000122,5.960000038,43,3
50455,14.55000019,121.0199966,22,0
